activity subject variable mean_variable
standing 28 tBodyGyro.mean.Y -0.0739001646962025
standing 28 tBodyGyro.mean.Z 0.0865173111012658
standing 28 tBodyGyro.std.X -0.884032232405063
standing 28 tBodyGyro.std.Y -0.940006320126582
standing 28 tBodyGyro.std.Z -0.925491442911392
standing 29 tBodyAcc.mean.X 0.277965065846154
standing 29 tBodyAcc.mean.Y -0.0172605869061538
standing 29 tBodyAcc.mean.Z -0.108659067476923
standing 29 tBodyAcc.std.X -0.996068635384615
standing 29 tBodyAcc.std.Y -0.969295721076923
standing 29 tBodyAcc.std.Z -0.980207488923077
standing 29 tGravityAcc.mean.X 0.974508732
standing 29 tGravityAcc.mean.Y -0.05848715356
standing 29 tGravityAcc.mean.Z 0.0316145849747692
standing 29 tGravityAcc.std.X -0.996764227384615
standing 29 tGravityAcc.std.Y -0.985134032307692
standing 29 tGravityAcc.std.Z -0.984464543538462
standing 29 tBodyGyro.mean.X -0.0276075573307692
standing 29 tBodyGyro.mean.Y -0.0721060679123077
standing 29 tBodyGyro.mean.Z 0.0827583768461538
standing 29 tBodyGyro.std.X -0.977994819846154
standing 29 tBodyGyro.std.Y -0.990364876307692
standing 29 tBodyGyro.std.Z -0.983368643230769
standing 30 tBodyAcc.mean.X 0.277112699152542
standing 30 tBodyAcc.mean.Y -0.0170163887813559
standing 30 tBodyAcc.mean.Z -0.108756209835593
standing 30 tBodyAcc.std.X -0.977559426949153
standing 30 tBodyAcc.std.Y -0.891654527118644
standing 30 tBodyAcc.std.Z -0.912850596949152
standing 30 tGravityAcc.mean.X 0.968556705084746
standing 30 tGravityAcc.mean.Y -0.100296804186441
standing 30 tGravityAcc.mean.Z 0.0243044362542373
standing 30 tGravityAcc.std.X -0.996420919152542
standing 30 tGravityAcc.std.Y -0.95814576338983
standing 30 tGravityAcc.std.Z -0.949207368305085
standing 30 tBodyGyro.mean.X -0.027613853538983
standing 30 tBodyGyro.mean.Y -0.0670334379830509
standing 30 tBodyGyro.mean.Z 0.0802514754237288
standing 30 tBodyGyro.std.X -0.911408517966102
standing 30 tBodyGyro.std.Y -0.94070541220339
standing 30 tBodyGyro.std.Z -0.93083468440678
walking 1 tBodyAcc.mean.X 0.277330758736842
walking 1 tBodyAcc.mean.Y -0.0173838185273684
walking 1 tBodyAcc.mean.Z -0.111148103547368
walking 1 tBodyAcc.std.X -0.283740258842105
walking 1 tBodyAcc.std.Y 0.114461336747368
walking 1 tBodyAcc.std.Z -0.260027902210526
walking 1 tGravityAcc.mean.X 0.935223201473684
walking 1 tGravityAcc.mean.Y -0.282165021263158
walking 1 tGravityAcc.mean.Z -0.068102864
walking 1 tGravityAcc.std.X -0.976609642526316
walking 1 tGravityAcc.std.Y -0.971305961473684
walking 1 tGravityAcc.std.Z -0.947717226105263
walking 1 tBodyGyro.mean.X -0.041830963526
walking 1 tBodyGyro.mean.Y -0.0695300462115789
walking 1 tBodyGyro.mean.Z 0.0849448173042105
walking 1 tBodyGyro.std.X -0.473535485894737
walking 1 tBodyGyro.std.Y -0.0546077686594737
walking 1 tBodyGyro.std.Z -0.344266629473684
walking 2 tBodyAcc.mean.X 0.276426586440678
walking 2 tBodyAcc.mean.Y -0.0185949199145763
walking 2 tBodyAcc.mean.Z -0.105500357966102
walking 2 tBodyAcc.std.X -0.423642838474576
walking 2 tBodyAcc.std.Y -0.0780912533118644
walking 2 tBodyAcc.std.Z -0.425257524915254
walking 2 tGravityAcc.mean.X 0.91301733338983
walking 2 tGravityAcc.mean.Y -0.34660709
walking 2 tGravityAcc.mean.Z 0.0847270871186441
walking 2 tGravityAcc.std.X -0.972693201355932
walking 2 tGravityAcc.std.Y -0.972116879661017
walking 2 tGravityAcc.std.Z -0.972072847627119
walking 2 tBodyGyro.mean.X -0.0530258157347458
walking 2 tBodyGyro.mean.Y -0.0482382316949153
walking 2 tBodyGyro.mean.Z 0.0828336633220339
walking 2 tBodyGyro.std.X -0.561550255762712
walking 2 tBodyGyro.std.Y -0.53845366779661
walking 2 tBodyGyro.std.Z -0.481085535084746
walking 3 tBodyAcc.mean.X 0.275567462068966
walking 3 tBodyAcc.mean.Y -0.0171767844203448
walking 3 tBodyAcc.mean.Z -0.112674859827586
walking 3 tBodyAcc.std.X -0.360356726034483
walking 3 tBodyAcc.std.Y -0.0699140652103448
walking 3 tBodyAcc.std.Z -0.387411994310345
walking 3 tGravityAcc.mean.X 0.936506743275862
walking 3 tGravityAcc.mean.Y -0.261986357931034
walking 3 tGravityAcc.mean.Z -0.138107866258621
walking 3 tGravityAcc.std.X -0.97777159137931
walking 3 tGravityAcc.std.Y -0.962355639482759
walking 3 tGravityAcc.std.Z -0.952091795
walking 3 tBodyGyro.mean.X -0.0256405192517241
walking 3 tBodyGyro.mean.Y -0.0779150937413793
walking 3 tBodyGyro.mean.Z 0.0813485942827586
walking 3 tBodyGyro.std.X -0.571869560172414
walking 3 tBodyGyro.std.Y -0.563793260172414
walking 3 tBodyGyro.std.Z -0.476696411551724
walking 4 tBodyAcc.mean.X 0.278582015166667
walking 4 tBodyAcc.mean.Y -0.0148399475341667
walking 4 tBodyAcc.mean.Z -0.11140306485
walking 4 tBodyAcc.std.X -0.440829971333333
walking 4 tBodyAcc.std.Y -0.0788267367683333
walking 4 tBodyAcc.std.Z -0.586252806833333
walking 4 tGravityAcc.mean.X 0.963999696833333
walking 4 tGravityAcc.mean.Y -0.0858540265666667
walking 4 tGravityAcc.mean.Z 0.127764112666667
walking 4 tGravityAcc.std.X -0.983826494833333
walking 4 tGravityAcc.std.Y -0.967963221
walking 4 tGravityAcc.std.Z -0.962968112
walking 4 tBodyGyro.mean.X -0.0317982557795
walking 4 tBodyGyro.mean.Y -0.0726905278583333
walking 4 tBodyGyro.mean.Z 0.0805677161216667
walking 4 tBodyGyro.std.X -0.500916659
walking 4 tBodyGyro.std.Y -0.665394092833333
walking 4 tBodyGyro.std.Z -0.662608226
walking 5 tBodyAcc.mean.X 0.27784234625
walking 5 tBodyAcc.mean.Y -0.0172850317482679
walking 5 tBodyAcc.mean.Z -0.107741776464286
walking 5 tBodyAcc.std.X -0.294098534232143
walking 5 tBodyAcc.std.Y 0.0767484028053571
walking 5 tBodyAcc.std.Z -0.45702143625
walking 5 tGravityAcc.mean.X 0.972624959821429
walking 5 tGravityAcc.mean.Y -0.100440285303571
walking 5 tGravityAcc.mean.Z 0.00247623628392857
walking 5 tGravityAcc.std.X -0.979348381428571
walking 5 tGravityAcc.std.Y -0.961585474821429
walking 5 tGravityAcc.std.Z -0.964580803928571
walking 5 tBodyGyro.mean.X -0.0488919896632143
walking 5 tBodyGyro.mean.Y -0.0690135249642857
walking 5 tBodyGyro.mean.Z 0.0815435495892857
walking 5 tBodyGyro.std.X -0.490877497857143
walking 5 tBodyGyro.std.Y -0.504622029821429
walking 5 tBodyGyro.std.Z -0.318700615178571
walking 6 tBodyAcc.mean.X 0.283658868070175
walking 6 tBodyAcc.mean.Y -0.0168954189082456
walking 6 tBodyAcc.mean.Z -0.110303165877193
walking 6 tBodyAcc.std.X -0.296538717368421
walking 6 tBodyAcc.std.Y 0.164213884996491
walking 6 tBodyAcc.std.Z -0.504324207192982
walking 6 tGravityAcc.mean.X 0.958067455087719
walking 6 tGravityAcc.mean.Y -0.214694852280702
walking 6 tGravityAcc.mean.Z 0.0331888826842105
walking 6 tGravityAcc.std.X -0.977779896491228
walking 6 tGravityAcc.std.Y -0.964248568070175
walking 6 tGravityAcc.std.Z -0.957205025789474
walking 6 tBodyGyro.mean.X -0.025509618645614
walking 6 tBodyGyro.mean.Y -0.0744462466
walking 6 tBodyGyro.mean.Z 0.0838808799280702
walking 6 tBodyGyro.std.X -0.446020952631579
walking 6 tBodyGyro.std.Y -0.331702267894737
walking 6 tBodyGyro.std.Z -0.383139334736842
walking 7 tBodyAcc.mean.X 0.275592961754386
walking 7 tBodyAcc.mean.Y -0.018653665345614
walking 7 tBodyAcc.mean.Z -0.110912234947368
walking 7 tBodyAcc.std.X -0.327243240701754
walking 7 tBodyAcc.std.Y -0.0772618561052631
walking 7 tBodyAcc.std.Z 0.159631283261403
walking 7 tGravityAcc.mean.X 0.932566472280702
walking 7 tGravityAcc.mean.Y -0.159097003684211
walking 7 tGravityAcc.mean.Z -0.160846924029807
walking 7 tGravityAcc.std.X -0.979851271403509
walking 7 tGravityAcc.std.Y -0.969404155087719
walking 7 tGravityAcc.std.Z -0.952159770526316
walking 7 tBodyGyro.mean.X 0.00228835208526316
walking 7 tBodyGyro.mean.Y -0.0837113724842105
walking 7 tBodyGyro.mean.Z 0.0641104602035088
walking 7 tBodyGyro.std.X -0.503313517017544
walking 7 tBodyGyro.std.Y -0.23109830545614
walking 7 tBodyGyro.std.Z -0.396013535263158
walking 8 tBodyAcc.mean.X 0.27468631
walking 8 tBodyAcc.mean.Y -0.0186628865310417
walking 8 tBodyAcc.mean.Z -0.107252090833333
walking 8 tBodyAcc.std.X -0.173605736002083
walking 8 tBodyAcc.std.Y 0.380782052708333
walking 8 tBodyAcc.std.Z -0.1420885318125
walking 8 tGravityAcc.mean.X 0.913586347916667
walking 8 tGravityAcc.mean.Y -0.217102194583333
walking 8 tGravityAcc.mean.Z -0.186267836962021
walking 8 tGravityAcc.std.X -0.974752050208333
walking 8 tGravityAcc.std.Y -0.956781505625
walking 8 tGravityAcc.std.Z -0.956640104791667
walking 8 tBodyGyro.mean.X 0.0235088228254167
walking 8 tBodyGyro.mean.Y -0.095791790535
walking 8 tBodyGyro.mean.Z 0.0509657915395833
walking 8 tBodyGyro.std.X -0.1992097184375
walking 8 tBodyGyro.std.Y -0.2119972775
walking 8 tBodyGyro.std.Z -0.0754447842395833
walking 9 tBodyAcc.mean.X 0.278502842115385
walking 9 tBodyAcc.mean.Y -0.0180891971284423
walking 9 tBodyAcc.mean.Z -0.110820512307692
walking 9 tBodyAcc.std.X -0.238353562692308
walking 9 tBodyAcc.std.Y -0.201696960826923
walking 9 tBodyAcc.std.Z -0.0579636469030769
walking 9 tGravityAcc.mean.X 0.951867079615385
walking 9 tGravityAcc.mean.Y -0.0314341738730769
walking 9 tGravityAcc.mean.Z -0.115856121080385
walking 9 tGravityAcc.std.X -0.980971973653846
walking 9 tGravityAcc.std.Y -0.971242423076923
walking 9 tGravityAcc.std.Z -0.955523995576923
walking 9 tBodyGyro.mean.X -0.0808360598653846
walking 9 tBodyGyro.mean.Y -0.0625598710615385
walking 9 tBodyGyro.mean.Z 0.111629779896154
walking 9 tBodyGyro.std.X -0.476163506730769
walking 9 tBodyGyro.std.Y -0.467054167884615
walking 9 tBodyGyro.std.Z -0.265683521346154
walking 10 tBodyAcc.mean.X 0.278574076603774
walking 10 tBodyAcc.mean.Y -0.017022351190566
walking 10 tBodyAcc.mean.Z -0.109057512132075
walking 10 tBodyAcc.std.X -0.178709734396226
walking 10 tBodyAcc.std.Y -0.0227431651698113
walking 10 tBodyAcc.std.Z -0.395645072075472
walking 10 tGravityAcc.mean.X 0.963092149811321
walking 10 tGravityAcc.mean.Y -0.0838277013962264
walking 10 tGravityAcc.mean.Z 0.0549276242264151
walking 10 tGravityAcc.std.X -0.974435158113208
walking 10 tGravityAcc.std.Y -0.971114719811321
walking 10 tGravityAcc.std.Z -0.957862728301887
walking 10 tBodyGyro.mean.X 0.0106894976215094
walking 10 tBodyGyro.mean.Y -0.0819540783760943
walking 10 tBodyGyro.mean.Z 0.0986695731160377
walking 10 tBodyGyro.std.X -0.414205475283019
walking 10 tBodyGyro.std.Y -0.250853318679245
walking 10 tBodyGyro.std.Z -0.174524868603774
walking 11 tBodyAcc.mean.X 0.271821892881356
walking 11 tBodyAcc.mean.Y -0.0166475833623729
walking 11 tBodyAcc.mean.Z -0.106096304033898
walking 11 tBodyAcc.std.X -0.422842071864407
walking 11 tBodyAcc.std.Y -0.0522120750440678
walking 11 tBodyAcc.std.Z -0.530626311355932
walking 11 tGravityAcc.mean.X 0.946468451355932
walking 11 tGravityAcc.mean.Y -0.212045870169492
walking 11 tGravityAcc.mean.Z 0.134053215101695
walking 11 tGravityAcc.std.X -0.98110101440678
walking 11 tGravityAcc.std.Y -0.966240553559322
walking 11 tGravityAcc.std.Z -0.960852684067797
walking 11 tBodyGyro.mean.X -0.0426928995457627
walking 11 tBodyGyro.mean.Y -0.0705104974254237
walking 11 tBodyGyro.mean.Z 0.0843744495507542
walking 11 tBodyGyro.std.X -0.596346930847458
walking 11 tBodyGyro.std.Y -0.499625287288136
walking 11 tBodyGyro.std.Z -0.434178202542373
walking 12 tBodyAcc.mean.X 0.2771286656
walking 12 tBodyAcc.mean.Y -0.015560927606
walking 12 tBodyAcc.mean.Z -0.10316110632
walking 12 tBodyAcc.std.X -0.128898533096
walking 12 tBodyAcc.std.Y -0.122783290008
walking 12 tBodyAcc.std.Z -0.4106060626
walking 12 tGravityAcc.mean.X 0.9668735148
walking 12 tGravityAcc.mean.Y -0.1559834498
walking 12 tGravityAcc.mean.Z -0.03608428788
walking 12 tGravityAcc.std.X -0.97911312
walking 12 tGravityAcc.std.Y -0.9646191738
walking 12 tGravityAcc.std.Z -0.9502762272
walking 12 tBodyGyro.mean.X -0.1045136708758
walking 12 tBodyGyro.mean.Y -0.03442910782
walking 12 tBodyGyro.mean.Z 0.0999739123004
walking 12 tBodyGyro.std.X -0.5462634706
walking 12 tBodyGyro.std.Y -0.4494013978
walking 12 tBodyGyro.std.Z -0.35017028664
walking 13 tBodyAcc.mean.X 0.275883130350877
walking 13 tBodyAcc.mean.Y -0.0185660651947368
walking 13 tBodyAcc.mean.Z -0.111431456192982
walking 13 tBodyAcc.std.X -0.346980394210526
walking 13 tBodyAcc.std.Y 0.141866689392982
walking 13 tBodyAcc.std.Z -0.220503537026316
walking 13 tGravityAcc.mean.X 0.910855709298246
walking 13 tGravityAcc.mean.Y -0.283658580877193
walking 13 tGravityAcc.mean.Z -0.131299718666667
walking 13 tGravityAcc.std.X -0.97254492245614
walking 13 tGravityAcc.std.Y -0.960899845614035
walking 13 tGravityAcc.std.Z -0.948637587719298
walking 13 tBodyGyro.mean.X -0.0174207634701754
walking 13 tBodyGyro.mean.Y -0.0798472502663158
walking 13 tBodyGyro.mean.Z 0.0784205641252632
walking 13 tBodyGyro.std.X -0.376059914210526
walking 13 tBodyGyro.std.Y -0.290023550315789
walking 13 tBodyGyro.std.Z -0.363369948070175
walking 14 tBodyAcc.mean.X 0.271959598644068
walking 14 tBodyAcc.mean.Y -0.0217785380966102
walking 14 tBodyAcc.mean.Z -0.106756369135593
walking 14 tBodyAcc.std.X -0.402639098135593
walking 14 tBodyAcc.std.Y -0.0536126686650847
walking 14 tBodyAcc.std.Z 0.0518841040022034
walking 14 tGravityAcc.mean.X 0.802973961525424
walking 14 tGravityAcc.mean.Y -0.270314822881356
walking 14 tGravityAcc.mean.Z -0.422495268474576
walking 14 tGravityAcc.std.X -0.974816884237288
walking 14 tGravityAcc.std.Y -0.954455935762712
walking 14 tGravityAcc.std.Z -0.947516969830508
walking 14 tBodyGyro.mean.X -0.00347655062271186
walking 14 tBodyGyro.mean.Y -0.0829682847966102
walking 14 tBodyGyro.mean.Z 0.0513222717627119
walking 14 tBodyGyro.std.X -0.60038822220339
walking 14 tBodyGyro.std.Y -0.0148392604279661
walking 14 tBodyGyro.std.Z -0.12609080020339
walking 15 tBodyAcc.mean.X 0.273899207962963
walking 15 tBodyAcc.mean.Y -0.0170809740090741
walking 15 tBodyAcc.mean.Z -0.107621819518519
walking 15 tBodyAcc.std.X -0.327961801111111
walking 15 tBodyAcc.std.Y 0.138912923691296
walking 15 tBodyAcc.std.Z -0.518932634814815
walking 15 tGravityAcc.mean.X 0.951524391481481
walking 15 tGravityAcc.mean.Y -0.233918282592593
walking 15 tGravityAcc.mean.Z 0.0757356734814815
walking 15 tGravityAcc.std.X -0.978397287962963
walking 15 tGravityAcc.std.Y -0.971056501481481
walking 15 tGravityAcc.std.Z -0.95805876537037
walking 15 tBodyGyro.mean.X -0.0554883847662963
walking 15 tBodyGyro.mean.Y -0.06124278833
walking 15 tBodyGyro.mean.Z 0.0842484921022222
walking 15 tBodyGyro.std.X -0.329624620185185
walking 15 tBodyGyro.std.Y -0.420865007777778
walking 15 tBodyGyro.std.Z -0.48653265537037
walking 16 tBodyAcc.mean.X 0.276023564509804
walking 16 tBodyAcc.mean.Y -0.0204286929452941
walking 16 tBodyAcc.mean.Z -0.108804049803922
walking 16 tBodyAcc.std.X -0.404692523921569
walking 16 tBodyAcc.std.Y -0.314569762352941
walking 16 tBodyAcc.std.Z -0.159799790235294
walking 16 tGravityAcc.mean.X 0.925981326078431
walking 16 tGravityAcc.mean.Y -0.0668246472745098
walking 16 tGravityAcc.mean.Z -0.217351194313725
walking 16 tGravityAcc.std.X -0.982469595490196
walking 16 tGravityAcc.std.Y -0.973784841960784
walking 16 tGravityAcc.std.Z -0.961387254313726
walking 16 tBodyGyro.mean.X -0.0151721912792157
walking 16 tBodyGyro.mean.Y -0.0695955689607843
walking 16 tBodyGyro.mean.Z 0.0818650735686274
walking 16 tBodyGyro.std.X -0.654171847058823
walking 16 tBodyGyro.std.Y -0.612593634117647
walking 16 tBodyGyro.std.Z -0.365489530588235
walking 17 tBodyAcc.mean.X 0.272341855245902
walking 17 tBodyAcc.mean.Y -0.0184875403339344
walking 17 tBodyAcc.mean.Z -0.109792122032787
walking 17 tBodyAcc.std.X -0.31950017295082
walking 17 tBodyAcc.std.Y -0.0175797885542623
walking 17 tBodyAcc.std.Z -0.265824489180328
walking 17 tGravityAcc.mean.X 0.92811236852459
walking 17 tGravityAcc.mean.Y -0.179927382704918
walking 17 tGravityAcc.mean.Z -0.190265949622951
walking 17 tGravityAcc.std.X -0.980983351639344
walking 17 tGravityAcc.std.Y -0.968613202622951
walking 17 tGravityAcc.std.Z -0.956903248196721
walking 17 tBodyGyro.mean.X -0.00922265519180328
walking 17 tBodyGyro.mean.Y -0.0839773343770492
walking 17 tBodyGyro.mean.Z 0.0757132656704918
walking 17 tBodyGyro.std.X -0.47981351295082
walking 17 tBodyGyro.std.Y -0.454932903934426
walking 17 tBodyGyro.std.Z -0.386044435409836
walking 18 tBodyAcc.mean.X 0.273887758571429
walking 18 tBodyAcc.mean.Y -0.0178023631866071
walking 18 tBodyAcc.mean.Z -0.104218315464286
walking 18 tBodyAcc.std.X -0.37600552125
walking 18 tBodyAcc.std.Y -0.227005874892857
walking 18 tBodyAcc.std.Z -0.428348061071429
walking 18 tGravityAcc.mean.X 0.92386524875
walking 18 tGravityAcc.mean.Y -0.254317085892857
walking 18 tGravityAcc.mean.Z -0.0609313415892857
walking 18 tGravityAcc.std.X -0.983010882678571
walking 18 tGravityAcc.std.Y -0.975311658928571
walking 18 tGravityAcc.std.Z -0.97248384875
walking 18 tBodyGyro.mean.X -0.0399399716026786
walking 18 tBodyGyro.mean.Y -0.0613727362975
walking 18 tBodyGyro.mean.Z 0.0944718394625
walking 18 tBodyGyro.std.X -0.7044397775
walking 18 tBodyGyro.std.Y -0.496431539642857
walking 18 tBodyGyro.std.Z -0.511417204821429
walking 19 tBodyAcc.mean.X 0.273931172307692
walking 19 tBodyAcc.mean.Y -0.0191773587903846
walking 19 tBodyAcc.mean.Z -0.122736673192308
walking 19 tBodyAcc.std.X -0.0489049407963462
walking 19 tBodyAcc.std.Y 0.181801561185577
walking 19 tBodyAcc.std.Z -0.13947794235
walking 19 tGravityAcc.mean.X 0.935222559230769
walking 19 tGravityAcc.mean.Y -0.2233381
walking 19 tGravityAcc.mean.Z -0.0898428797307692
walking 19 tGravityAcc.std.X -0.9698614625
walking 19 tGravityAcc.std.Y -0.958651200384615
walking 19 tGravityAcc.std.Z -0.929187930961539
walking 19 tBodyGyro.mean.X -0.0274970979894231
walking 19 tBodyGyro.mean.Y -0.0751569333730769
walking 19 tBodyGyro.mean.Z 0.0798106981923077
walking 19 tBodyGyro.std.X -0.0264357957923077
walking 19 tBodyGyro.std.Y -0.114406108840577
walking 19 tBodyGyro.std.Z -0.104202986482692
walking 20 tBodyAcc.mean.X 0.272589336470588
walking 20 tBodyAcc.mean.Y -0.021199992245098
walking 20 tBodyAcc.mean.Z -0.113539477098039
walking 20 tBodyAcc.std.X -0.208342792019608
walking 20 tBodyAcc.std.Y 0.489771808627451
walking 20 tBodyAcc.std.Z -0.228734217372549
walking 20 tGravityAcc.mean.X 0.899965205686274
walking 20 tGravityAcc.mean.Y -0.344443913137255
walking 20 tGravityAcc.mean.Z -0.035130214
walking 20 tGravityAcc.std.X -0.970327266470588
walking 20 tGravityAcc.std.Y -0.962003383529412
walking 20 tGravityAcc.std.Z -0.953850439607843
walking 20 tBodyGyro.mean.X -0.0234104225980392
walking 20 tBodyGyro.mean.Y -0.074105054612549
walking 20 tBodyGyro.mean.Z 0.0851359929294118
walking 20 tBodyGyro.std.X -0.23294061427451
walking 20 tBodyGyro.std.Y 0.0858321519372549
walking 20 tBodyGyro.std.Z -0.165748467372549
walking 21 tBodyAcc.mean.X 0.279183526730769
walking 21 tBodyAcc.mean.Y -0.0181610317526923
walking 21 tBodyAcc.mean.Z -0.104319332403846
walking 21 tBodyAcc.std.X -0.297814843538462
walking 21 tBodyAcc.std.Y 0.0540880509209615
walking 21 tBodyAcc.std.Z -0.16868872575
walking 21 tGravityAcc.mean.X 0.862524800961538
walking 21 tGravityAcc.mean.Y -0.370984549423077
walking 21 tGravityAcc.mean.Z -0.220947960192308
walking 21 tGravityAcc.std.X -0.969576355384615
walking 21 tGravityAcc.std.Y -0.964144520576923
walking 21 tGravityAcc.std.Z -0.974939388076923
walking 21 tBodyGyro.mean.X -0.0459323393842308
walking 21 tBodyGyro.mean.Y -0.0590294439942308
walking 21 tBodyGyro.mean.Z 0.0983715930038462
walking 21 tBodyGyro.std.X -0.432232883846154
walking 21 tBodyGyro.std.Y -0.397892316730769
walking 21 tBodyGyro.std.Z -0.311875599423077
walking 22 tBodyAcc.mean.X 0.27886459
walking 22 tBodyAcc.mean.Y -0.0167213607957174
walking 22 tBodyAcc.mean.Z -0.107112510934783
walking 22 tBodyAcc.std.X -0.00865921919565217
walking 22 tBodyAcc.std.Y 0.100384246321739
walking 22 tBodyAcc.std.Z -0.213351968804348
walking 22 tGravityAcc.mean.X 0.936096410434783
walking 22 tGravityAcc.mean.Y -0.259644937173913
walking 22 tGravityAcc.mean.Z 0.0233780056086957
walking 22 tGravityAcc.std.X -0.969643448043478
walking 22 tGravityAcc.std.Y -0.963639340217391
walking 22 tGravityAcc.std.Z -0.955147847391304
walking 22 tBodyGyro.mean.X 0.0007771571
walking 22 tBodyGyro.mean.Y -0.0960880731804348
walking 22 tBodyGyro.mean.Z 0.0775266594847826
walking 22 tBodyGyro.std.X -0.318537865869565
walking 22 tBodyGyro.std.Y -0.486322106521739
walking 22 tBodyGyro.std.Z -0.151439515130435
walking 23 tBodyAcc.mean.X 0.273211884237288
walking 23 tBodyAcc.mean.Y -0.0183618711932203
walking 23 tBodyAcc.mean.Z -0.113382994084746
walking 23 tBodyAcc.std.X -0.313521773389831
walking 23 tBodyAcc.std.Y -0.119020586510678
walking 23 tBodyAcc.std.Z 0.164220685383051
walking 23 tGravityAcc.mean.X 0.939809688644068
walking 23 tGravityAcc.mean.Y -0.16176137
walking 23 tGravityAcc.mean.Z -0.160763360338983
walking 23 tGravityAcc.std.X -0.977230903898305
walking 23 tGravityAcc.std.Y -0.966550706949153
walking 23 tGravityAcc.std.Z -0.932981341864407
walking 23 tBodyGyro.mean.X -0.0631156870355932
walking 23 tBodyGyro.mean.Y -0.0640197920966102
walking 23 tBodyGyro.mean.Z 0.10770045065339
walking 23 tBodyGyro.std.X -0.494322648644068
walking 23 tBodyGyro.std.Y 0.25945722920339
walking 23 tBodyGyro.std.Z -0.209634887972881
walking 24 tBodyAcc.mean.X 0.276980816034483
walking 24 tBodyAcc.mean.Y -0.0225446400534483
walking 24 tBodyAcc.mean.Z -0.110595952913793
walking 24 tBodyAcc.std.X -0.47076236637931
walking 24 tBodyAcc.std.Y -0.154127498163793
walking 24 tBodyAcc.std.Z -0.288840016206897
walking 24 tGravityAcc.mean.X 0.95970108137931
walking 24 tGravityAcc.mean.Y -0.115116241810345
walking 24 tGravityAcc.mean.Z -0.140910029827586
walking 24 tGravityAcc.std.X -0.983132400344828
walking 24 tGravityAcc.std.Y -0.962578844310345
walking 24 tGravityAcc.std.Z -0.962822966551724
walking 24 tBodyGyro.mean.X -0.0545126870724138
walking 24 tBodyGyro.mean.Y -0.0658435879913793
walking 24 tBodyGyro.mean.Z 0.0972006320344828
walking 24 tBodyGyro.std.X -0.580597373275862
walking 24 tBodyGyro.std.Y -0.487166280172414
walking 24 tBodyGyro.std.Z -0.396154003275862
walking 25 tBodyAcc.mean.X 0.278992759054054
walking 25 tBodyAcc.mean.Y -0.0186477624716216
walking 25 tBodyAcc.mean.Z -0.108737636297297
walking 25 tBodyAcc.std.X -0.596007443513514
walking 25 tBodyAcc.std.Y -0.161852411581081
walking 25 tBodyAcc.std.Z -0.437133403243243
walking 25 tGravityAcc.mean.X 0.937483114459459
walking 25 tGravityAcc.mean.Y -0.127315870743243
walking 25 tGravityAcc.mean.Z 0.188416273486486
walking 25 tGravityAcc.std.X -0.979499263243243
walking 25 tGravityAcc.std.Y -0.965093441081081
walking 25 tGravityAcc.std.Z -0.944995731216216
walking 25 tBodyGyro.mean.X -0.0156305378067568
walking 25 tBodyGyro.mean.Y -0.0820768065347297
walking 25 tBodyGyro.mean.Z 0.0867868736891892
walking 25 tBodyGyro.std.X -0.401158753783784
walking 25 tBodyGyro.std.Y -0.604032097432432
walking 25 tBodyGyro.std.Z -0.562775245405405
walking 26 tBodyAcc.mean.X 0.279264443728814
walking 26 tBodyAcc.mean.Y -0.0154259586949153
walking 26 tBodyAcc.mean.Z -0.108927011474576
walking 26 tBodyAcc.std.X -0.340185527559322
walking 26 tBodyAcc.std.Y -0.136351391645763
walking 26 tBodyAcc.std.Z -0.333486502542373
walking 26 tGravityAcc.mean.X 0.960647754576271
walking 26 tGravityAcc.mean.Y -0.133922185084746
walking 26 tGravityAcc.mean.Z 0.108738699508475
walking 26 tGravityAcc.std.X -0.980055651016949
walking 26 tGravityAcc.std.Y -0.969040314237288
walking 26 tGravityAcc.std.Z -0.966231561694915
walking 26 tBodyGyro.mean.X -0.00334085938813559
walking 26 tBodyGyro.mean.Y -0.0841507651508475
walking 26 tBodyGyro.mean.Z 0.0851069247830508
walking 26 tBodyGyro.std.X -0.492885711355932
walking 26 tBodyGyro.std.Y -0.57573544779661
walking 26 tBodyGyro.std.Z -0.354549059491525
walking 27 tBodyAcc.mean.X 0.276849485438596
walking 27 tBodyAcc.mean.Y -0.0166478783221912
walking 27 tBodyAcc.mean.Z -0.112822289263158
walking 27 tBodyAcc.std.X -0.348475560526316
walking 27 tBodyAcc.std.Y -0.187301214964912
walking 27 tBodyAcc.std.Z -0.297318273508772
walking 27 tGravityAcc.mean.X 0.944759287368421
walking 27 tGravityAcc.mean.Y -0.187497034561404
walking 27 tGravityAcc.mean.Z -0.126210937305263
walking 27 tGravityAcc.std.X -0.979866136842105
walking 27 tGravityAcc.std.Y -0.973792999824561
walking 27 tGravityAcc.std.Z -0.956593490526316
walking 27 tBodyGyro.mean.X -0.08558835714
walking 27 tBodyGyro.mean.Y -0.0365348163649123
walking 27 tBodyGyro.mean.Z 0.118267750196491
walking 27 tBodyGyro.std.X -0.606860248596491
walking 27 tBodyGyro.std.Y -0.529865057894737
walking 27 tBodyGyro.std.Z -0.250120409298246
walking 28 tBodyAcc.mean.X 0.281228223888889
walking 28 tBodyAcc.mean.Y -0.0156759722981481
walking 28 tBodyAcc.mean.Z -0.103714705396296
walking 28 tBodyAcc.std.X -0.293003522222222
